shoulder_width_ratio,hip_width_ratio,shoulder_hip_ratio,torso_ratio,upper_leg_ratio,lower_leg_ratio,crural_index,upper_arm_ratio,forearm_ratio,ape_index,cog_ratio,upper_body_ratio,sport,gender
0.20234168803239136,0.13626071531449171,1.4849598254741565,0.36685337084568276,0.2514363443882832,0.2429837914743346,0.9663829310972815,0.17196925188703724,0.14406988938918472,0.6320782825524439,0.5077916627768019,0.5096905531681899,shooting,female
0.20376145357378236,0.13251293676312081,1.537672159043799,0.33916959133514235,0.27198046572190265,0.2573576213198233,0.946235681436655,0.1759327470109645,0.10591484096240855,0.5636951759467461,0.4713537665320031,0.4713905079504464,shooting,female
0.203883802910812,0.13400168021510184,1.5215018392570463,0.3680692944369513,0.2822318000952725,0.24261277447950283,0.8596223898143457,0.16069491446818543,0.16509118127615202,0.651572191488675,0.47685309159777645,0.47708703028376537,shooting,female
0.21993478575001787,0.13076094808451483,1.6819607763004845,0.3544113956259896,0.2561008399238532,0.23424631793980685,0.9146643877054664,0.1897768995989585,0.13413538020407612,0.6478245596060692,0.511137506868052,0.5121885165288574,shooting,female
0.22876854038793284,0.13559494235197148,1.6871465588598829,0.33681209895846426,0.26880164901370607,0.26093999610958807,0.970752958797075,0.19266461140336447,0.12660242839369093,0.6385340795941108,0.47203967772002914,0.48760308194061885,shooting,female
0.23112114438326756,0.1349419979164075,1.712744349067961,0.35822205079842057,0.26521596540266057,0.25177712637060107,0.9493286951573364,0.18606483038620766,0.13204859445712522,0.6362268496866658,0.48343511508610376,0.4845831348311077,shooting,female
0.23149829872372082,0.13694392528111854,1.6904605169488245,0.3506793062955279,0.28765219028246214,0.24573241337777918,0.8542692240114024,0.1556736103339552,0.06797450764557085,0.4472962359590521,0.46680023530277326,0.4670284747616123,shooting,female
0.23145804816563584,0.1250251257961762,1.8512922637884264,0.3563644372700003,0.2812924419510713,0.2251203980848693,0.8003073119327796,0.18090176438589778,0.1071736993440624,0.5761509274599204,0.4941449270906932,0.4944401657151546,shooting,female
0.23704215074652485,0.12559816435182905,1.8873058533125995,0.34087149598699557,0.2812957777504872,0.2447604551116458,0.8701177709419844,0.179264539414852,0.15801033661821998,0.674549752066144,0.4745383175915617,0.4747859878959596,shooting,female
0.2304418925087029,0.13667460865388836,1.6860622084696701,0.36011388706886993,0.2829900444910008,0.21398193322580752,0.7561465054740194,0.20374994612045083,0.1312770751809868,0.6700540426028753,0.5038844790841701,0.5045092032091083,shooting,female
0.231989974225011,0.13800828618586114,1.680985835246016,0.3639406542115943,0.2637499058529102,0.2378075200260276,0.9016402082003004,0.1829961948401748,0.15127872967399195,0.6685498490283335,0.49904155861175736,0.4990415647376038,shooting,female
0.23654695765765704,0.13069764381825322,1.809879281271488,0.3335568931637479,0.2796527478258548,0.24810064866553355,0.8871740063145406,0.17888951245943385,0.0930131585674406,0.5438053420537489,0.4731329961209342,0.4732502588694437,shooting,female
0.2395350187129043,0.13410655271424102,1.786154470940089,0.33184284070662234,0.27839593492084025,0.25405856933370097,0.9125800253008024,0.19959302591978964,0.14926407552253015,0.6977142028846396,0.46826504279980546,0.46833892309518754,shooting,female
0.2086484550693568,0.13007167625768232,1.604103684002716,0.36676471242643294,0.28260514488178917,0.22760971368232952,0.8053983368828488,0.14985806179503647,0.13529716888865545,0.5703104613673838,0.4903904350144844,0.4912053922910136,volleyball,female
0.23583491619028807,0.12943196219478426,1.8220763418186945,0.35193878516334887,0.27563625381574053,0.23178381790743044,0.8409046876046105,0.17871788700481078,0.16537978429730815,0.688195342604238,0.49439865800552835,0.49442486256363927,volleyball,female
0.22852012429209978,0.13060928542605935,1.749646845908745,0.33206091686978173,0.25932391028852675,0.2683993938051364,1.0349967093528405,0.17919669658664258,0.14307605410949317,0.6445455013922715,0.4729717058565786,0.47311272307912305,volleyball,female
0.27749561673603457,0.14503216236815736,1.9133384775138695,0.3841945497295449,0.30422938038532366,0.18888287914796503,0.6208567986061512,0.20658756184550614,0.18023072637821783,0.7736365764474479,0.5104087972041533,0.5130411199788577,volleyball,female
0.21790057262313572,0.12464927390320421,1.748109441795428,0.34899210518574014,0.29214938187379047,0.23218517808402095,0.7947481408135436,0.2079790728117581,0.19070830185205603,0.7973747493276283,0.4859328304292533,0.4863911793096951,volleyball,female
